YES;;;SCT_LINE_TS;BT-135-0;;7;1..1;Date, format;;"Only value ""102""";;"Only value ""102""";Code;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:BillingSpecifiedPeriod
/ram:EndDateTime
/udt:DateTimeString

/@format";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:BillingSpecifiedPeriod/ram:EndDateTime/udt:DateTimeString/@format;C;A;0..1;;"Only value ""102""";;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC;BASIC;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:BillingSpecifiedPeriod/ram:EndDateTime/udt:DateTimeString;/@format;1;
NO;;;SCT_LINE_TS;BG-27;BG-27;4;0..n;INVOICE LINE ALLOWANCES;A group of business terms providing information about allowances applicable to the individual Invoice line.;;Invoice line allowancess are subject to the same VAT rate as the line they relate to. If invoice line allowances are subject to a different VAT rate, they must be treated as standalone (negative) invoice lines;ChargeIndicator=false;;0..n;0..n;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement

/ram:SpecifiedTradeAllowanceCharge";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge;;G;0..n;STR-4;ChargeIndicator=false;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC;BASIC;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement;/ram:SpecifiedTradeAllowanceCharge;1;
NO;;;SCT_LINE_TS;BG-27-0;;5;1..1;Charges and Allowances line Indicator;Indicator indicating whether the following data is for a charge or an allowance.;;;;;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:SpecifiedTradeAllowanceCharge

/ram:ChargeIndicator";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:ChargeIndicator;;G;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC;BASIC;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge;/ram:ChargeIndicator;1;
NO;;;SCT_LINE_TS;BG-27-1;;6;1..1;Allowances indicator value;;Value = false;;Value = false;Indicator;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:SpecifiedTradeAllowanceCharge
/ram:ChargeIndicator

/udt:Indicator";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:ChargeIndicator/udt:Indicator;XI;G;1..1;;Value = false;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC;BASIC;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:ChargeIndicator;/udt:Indicator;1;
YES;;;SCT_LINE_TS;BT-138;BT-138;5;0..1;Invoice line allowance percentage;The percentage that may be used, in conjunction with the Invoice line allowance base amount, to calculate the Invoice line allowance amount.;;The value to enter is the percentage. For example, for 20%, it must be given as 20 (and not 0.2);;Percentage;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:SpecifiedTradeAllowanceCharge

/ram:CalculationPercent";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:CalculationPercent;P;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;EN 16931;EN 16931;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge;/ram:CalculationPercent;1;
YES;;;SCT_LINE_TS;BT-137;BT-137;5;0..1;Invoice line allowance base amount;The base amount that may be used, in conjunction with the Invoice line allowance percentage, to calculate the Invoice line allowance amount.;;;;Amount;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:SpecifiedTradeAllowanceCharge

/ram:BasisAmount";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:BasisAmount;A;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;EN 16931;EN 16931;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge;/ram:BasisAmount;1;
YES;;;SCT_LINE_TS;BT-136;BT-136;5;1..1;Invoice line allowance amount;The amount of an allowance, without VAT.;;;BR-41: Each  Invoice  line  allowance  (BG-27)  shall  have  an  Invoice line allowance amount (BT-136).;Amount;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:SpecifiedTradeAllowanceCharge

/ram:ActualAmount";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:ActualAmount;A;E;0..n;CAR-2;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC;BASIC;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge;/ram:ActualAmount;1;
YES;;;SCT_LINE_TS;BT-140;BT-140;5;0..1;Invoice line allowance reason code;The reason for the Invoice line allowance, expressed as a code.;Use entries of the UNTDID 5189 code list [6]. The Invoice line level allowance reason code and the Invoice line level allowance reason shall indicate the same allowance reason.;"In particular, the following codes and reasons can be used:
AA = Advertising discount
ABL = Packing supplement
ADR = Other services
ADT = Removal
FC = transportation costs
FI = Financial expenses
LA = Labeling";"BR-42: Each  Invoice  line  allowance  (BG-27)  shall  have  an  Invoice line allowance reason (BT-139) or an Invoice line allowance reason code (BT-140).

BR-CO-7: Invoice line allowance reason code (BT-140) and Invoice line  allowance  reason  (BT-139)  shall  indicate  the same type of allowance reason.

BR-CO-23: Each  Invoice  line  allowance  (BG-27)  shall  contain  an Invoice  line  allowance  reason  (BT-139)  or  an  Invoice line allowance reason code (BT-140), or both.";Code;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:SpecifiedTradeAllowanceCharge

/ram:ReasonCode";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:ReasonCode;C;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC;BASIC;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge;/ram:ReasonCode;1;
YES;;;SCT_LINE_TS;BT-139;BT-139;5;0..1;Invoice line allowance reason;The reason for the Invoice line allowance, expressed as text.;;;"BR-42: Each  Invoice  line  allowance  (BG-27)  shall  have  an  Invoice line allowance reason (BT-139) or an Invoice line allowance reason code (BT-140).

BR-CO-7: Invoice line allowance reason code (BT-140) and Invoice line  allowance  reason  (BT-139)  shall  indicate  the same type of allowance reason.

BR-CO-23: Each  Invoice  line  allowance  (BG-27)  shall  contain  an Invoice  line  allowance  reason  (BT-139)  or  an  Invoice line allowance reason code (BT-140), or both.";Text;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:SpecifiedTradeAllowanceCharge

/ram:Reason";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:Reason;T;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC;BASIC;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge;/ram:Reason;1;
NO;;;SCT_LINE_TS;BG-28;BG-28;4;0..n;INVOICE LINE CHARGES;A group of business terms providing information about charges and taxes other than VAT applicable to the individual Invoice line.;All charges and taxes are assumed to be liable to the same VAT rate as the Invoice line.;Invoice line charges are subject to the same VAT rate as that of the line to which they relate. If invoice line charges are subject to a different VAT rate, they must be treated as stand-alone invoice lines.;ChargeIndicator=true;;0..n;0..n;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement

/ram:SpecifiedTradeAllowanceCharge";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge;;G;0..n;STR-4;ChargeIndicator=true;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC;BASIC;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement;/ram:SpecifiedTradeAllowanceCharge;1;
NO;;;SCT_LINE_TS;BG-28-0;;5;1..1;Charges and Allowances line Indicator;;;;;;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:SpecifiedTradeAllowanceCharge

/ram:ChargeIndicator";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:ChargeIndicator;;G;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC;BASIC;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge;/ram:ChargeIndicator;2;
NO;;;SCT_LINE_TS;BG-28-1;;6;1..1;Charges indicator value;;Value = true;;Value = true;Indicator;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:SpecifiedTradeAllowanceCharge
/ram:ChargeIndicator

/udt:Indicator";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:ChargeIndicator/udt:Indicator;XI;G;1..1;;Value = true;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC;BASIC;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:ChargeIndicator;/udt:Indicator;2;
YES;;;SCT_LINE_TS;BT-143;BT-143;5;0..1;Invoice line charge percentage;The percentage that may be used, in conjunction with the Invoice line charge base amount, to calculate the Invoice line charge amount.;;The value to enter is the percentage. For example, for 20%, it must be given as 20 (and not 0.2);;Percentage;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:SpecifiedTradeAllowanceCharge

/ram:CalculationPercent";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:CalculationPercent;P;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;EN 16931;EN 16931;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge;/ram:CalculationPercent;2;
YES;;;SCT_LINE_TS;BT-142;BT-142;5;0..1;Invoice line charge base amount;The base amount that may be used, in conjunction with the Invoice line charge percentage, to calculate the Invoice line charge amount.;;;;Amount;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:SpecifiedTradeAllowanceCharge

/ram:BasisAmount";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:BasisAmount;A;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;EN 16931;EN 16931;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge;/ram:BasisAmount;2;
YES;;;SCT_LINE_TS;BT-141;BT-141;5;1..1;Invoice line charge amount;The amount of a charge, without VAT.;;;BR-43: Each Invoice line charge (BG-28) shall have an Invoice line charge amount (BT-141).;Amount;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:SpecifiedTradeAllowanceCharge

/ram:ActualAmount";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:ActualAmount;A;E;0..n;CAR-2;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC;BASIC;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge;/ram:ActualAmount;2;
YES;;;SCT_LINE_TS;BT-145;BT-145;5;0..1;Invoice line charge reason code;The reason for the Invoice line charge, expressed as a code.;Use entries of the UNTDID 7161 code list [6]. The Invoice line charge reason code and the Invoice line charge reason shall indicate the same charge reason.;"In particular, the following codes and reasons can be used:
AA = Advertising discount
ABL = Packing supplement
ADR = Other services
ADT = Removal
FC = transportation costs
FI = Financial expenses
LA = Labeling";"BR-44: Each Invoice line charge (BG-28) shall have an Invoice line charge  reason  (BT-144)  or  an  Invoice  line  charge  reason code (BT-145).

BR-CO-8: Invoice  line  charge  reason  code  (BT-145)  and  Invoice line charge reason (BT144) shall indicate the same type of charge reason.

BR-CO-24: Each Invoice line charge (BG-28) shall contain an Invoice line  charge  reason  (BT-144)  or  an  Invoice  line  charge reason code (BT-145), or both.";Code;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:SpecifiedTradeAllowanceCharge

/ram:ReasonCode";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:ReasonCode;C;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC;BASIC;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge;/ram:ReasonCode;2;
YES;;;SCT_LINE_TS;BT-144;BT-144;5;0..1;Invoice line charge reason;The reason for the Invoice line charge, expressed as text.;;;"BR-44: Each Invoice line charge (BG-28) shall have an Invoice line charge  reason  (BT-144)  or  an  Invoice  line  charge  reason code (BT-145).

BR-CO-8: Invoice  line  charge  reason  code  (BT-145)  and  Invoice line charge reason (BT144) shall indicate the same type of charge reason.

BR-CO-24: Each Invoice line charge (BG-28) shall contain an Invoice line  charge  reason  (BT-144)  or  an  Invoice  line  charge reason code (BT-145), or both.";Text;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:SpecifiedTradeAllowanceCharge

/ram:Reason";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:Reason;T;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC;BASIC;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge;/ram:Reason;2;
NO;;;SCT_LINE_TS;BT-131-00;;4;1..1;INVOICE LINE TOTALS;Detailed information about item totals;;;;;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement

/ram:SpecifiedTradeSettlementLineMonetarySummation";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeSettlementLineMonetarySummation;;;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC;BASIC;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement;/ram:SpecifiedTradeSettlementLineMonetarySummation;1;
YES;;;SCT_LINE_TS;BT-131;BT-131;5;1..1;Invoice line net amount;The total amount of the Invoice line.;The amount is “net” without VAT, i.e. inclusive of line level allowances and charges as well as other relevant taxes.;;BR-24: Each  Invoice  line  (BG-25)  shall  have  an  Invoice  line  net amount (BT-131).;Amount;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:SpecifiedTradeSettlementLineMonetarySummation

/ram:LineTotalAmount";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeSettlementLineMonetarySummation/ram:LineTotalAmount;A;E;0..n;CAR-2, CAR-3;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC;BASIC;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeSettlementLineMonetarySummation;/ram:LineTotalAmount;1;
NO;;;SCT_LINE_TS;BT-128-00;;4;0..1;(Invoice line object identifier);Object identifier at the invoice item level;;;;;0..1;0..n;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement

/ram:AdditionalReferencedDocument";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:AdditionalReferencedDocument;;;0..n;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;EN 16931;EN 16931;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement;/ram:AdditionalReferencedDocument;;
YES;;;SCT_LINE_TS;BT-128;BT-128;5;0..1;Invoice line object identifier;An identifier for an object on which the invoice line is based, given by the Seller.;It may be a subscription number, telephone number, meter point etc., as applicable.;;;Identifier;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:AdditionalReferencedDocument

/ram:IssuerAssignedID";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:AdditionalReferencedDocument/ram:IssuerAssignedID;I;E;0..1;;"Use with TypeCode ""130""";;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;EN 16931;EN 16931;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:AdditionalReferencedDocument;/ram:IssuerAssignedID;1;
NO;;;SCT_LINE_TS;BT-128-0;;5;0..1;0;;Value = 130;;"Use with TypeCode ""130""";;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:AdditionalReferencedDocument

/ram:TypeCode";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:AdditionalReferencedDocument/ram:TypeCode;;;0..1;;"Use with TypeCode ""130""";;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;EN 16931;EN 16931;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:AdditionalReferencedDocument;/ram:TypeCode;1;
YES;;;SCT_LINE_TS;BT-128-1;BT-128-1;5;0..1;"Scheme identifier
Invocice line object identifier";The identification scheme identifier of the Invoice line object identifier.;"If it may be not clear for the receiver what scheme is used for the identifier, a conditional scheme identifier should be used that shall be chosen from the UNTDID 1153 code list [6] entries.
TypeCode = ""130"" invoice data sheet";;;String;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:AdditionalReferencedDocument

/ram:ReferenceTypeCode";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:AdditionalReferencedDocument/ram:ReferenceTypeCode;S;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;EN 16931;EN 16931;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:AdditionalReferencedDocument;/ram:ReferenceTypeCode;1;
NO;;;SCT_LINE_TS;BT-133-00;;4;0..1;(Invoice line Buyer accounting reference);Detailed information on the accounting reference;;;;;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement

/ram:ReceivableSpecifiedTradeAccountingAccount";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:ReceivableSpecifiedTradeAccountingAccount;;;0..n;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;EN 16931;EN 16931;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement;/ram:ReceivableSpecifiedTradeAccountingAccount;1;
YES;;;SCT_LINE_TS;BT-133;BT-133;5;0..1;Invoice line Buyer accounting reference;A textual value that specifies where to book the relevant data into the Buyer's financial accounts.;If required, this reference shall be provided by the Buyer to the Seller prior to the issuing of the Invoice.;;;Text;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:IncludedSupplyChainTradeLineItem
/ram:SpecifiedLineTradeSettlement
/ram:ReceivableSpecifiedTradeAccountingAccount

/ram:ID";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:ReceivableSpecifiedTradeAccountingAccount/ram:ID;T;E;1..1;CAR-3;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;EN 16931;EN 16931;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:ReceivableSpecifiedTradeAccountingAccount;/ram:ID;1;
NO;;;SCT_HTA;BT-10-00;;2;1..1;HEADER TRADE AGREEMENT;;;;;;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction

/ram:ApplicableHeaderTradeAgreement";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement;;;1..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;MINIMUM;MINIMUM;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction;/ram:ApplicableHeaderTradeAgreement;1;
